,Title,URL,Year,Citations,Versions,Cluster ID,PDF link,Citations list,Versions list,Citation link,Excerpt,Journal,Authors,Publisher
300,Gender versus brain size effects on subcortical gray matter volumes in the human brain,http://www.sciencedirect.com/science/article/pii/S0304394013008847,2013,9,6,14509440228146756843,,"http://scholar.google.com/scholar?cites=14509440228146756843&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=14509440228146756843&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:6zxzYAPjW8kJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYat6DBFpXe2ZRyg7GTOS8hmnjXncO&scisf=4&ct=citation&cd=300&hl=en,"... All of our data were downloaded from the 1000 functional Connectomes Project [3]. Indataset I, from Beijing_Zang acquired with a SIEMENS 3 T Trio scanner, there were totally198 subjects (122 males and 76 females) aged from 18 to 26. ...",Neuroscience letters,"Tang, Tianyu & Jiao, Yun & Wang, Xunheng & Lu, Zuhong",Elsevier
301,A convergent functional architecture of the insula emerges across imaging modalities,http://www.sciencedirect.com/science/article/pii/S1053811912002947,2012,157,12,4269836435155772152,,"http://scholar.google.com/scholar?cites=4269836435155772152&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=4269836435155772152&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:-OJ6fp2BQTsJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYanSpD7xf3C-c498tYyoNClWKFFAG&scisf=4&ct=citation&cd=301&hl=en,"... insula (MNI152 4 mm space), we computed voxel-wise maps of (1) Pearson correlation-basediFc for an equal sampling of participants from each of 20 data collection sites included in the 1000Functional Connectomes Project (http://fcon_1000.projects.nitrc.org), (2) whole ...",Neuroimage,"Kelly, Clare & Toro, Roberto & Di Martino, Adriana & Cox, Christine L & Bellec, Pierre & Castellanos, F Xavier & Milham, Michael P",Elsevier
302,Imaging functional and structural brain connectomics in attention-deficit/hyperactivity disorder,http://link.springer.com/article/10.1007/s12035-014-8685-x,2014,28,7,17264056464220731029,,"http://scholar.google.com/scholar?cites=17264056464220731029&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=17264056464220731029&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:lbYppOI_lu8J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYaljlSyV-oDXtd1pv8DkJRdP9hN3d&scisf=4&ct=citation&cd=302&hl=en,"... a Data from the ADHD-200 database. ... Very recently, Fair and colleagues [30] analyzed theR-fMRI data from the ADHD-200 database [77] and reported different changing connectivitypatterns in the whole-brain network between ADHD subtypes. ...",Molecular neurobiology,"Cao, Miao & Shu, Ni & Cao, Qingjiu & Wang, Yufeng & He, Yong",Springer
303,Causal discovery from databases with discrete and continuous variables,http://link.springer.com/chapter/10.1007/978-3-319-11433-0_29,2014,9,9,7420633397889352955,,"http://scholar.google.com/scholar?cites=7420633397889352955&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=7420633397889352955&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:-0SYWcJi-2YJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYaq2jtOQB5ermH_ANLVPS4rrJERlb&scisf=4&ct=citation&cd=303&hl=en,"... To this end, we propose a novel method for the efficient computation of BIC scores for hybridBayesian networks. We demonstrate the accuracy and efficiency of our approach for causaldiscovery on simulated data as well as on real-world data from the ADHD-200 competition. ...",,"Sokolova, Elena & Groot, Perry & Claassen, Tom & Heskes, Tom",
304,Does parametric fMRI analysis with SPM yield valid results?—An empirical study of 1484 rest datasets,http://www.sciencedirect.com/science/article/pii/S1053811912003825,2012,53,17,4958401322627825529,,"http://scholar.google.com/scholar?cites=4958401322627825529&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=4958401322627825529&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:ef8OcbvHz0QJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYajeXiaML7yNvOsM3EQrKRH6nqcgR&scisf=4&ct=citation&cd=304&hl=en,"... these reasons, the freely available resting state fMRI datasets in the Neuroimaging InformaticsTools and Resources Clearinghouse (NITRC) 1000 functional connectomes project ( Biswalet al ... More information about the project can be found at http://fcon_1000.projects.nitrc.org/. ...",NeuroImage,"Eklund, Anders & Andersson, Mats & Josephson, Camilla & Johannesson, Magnus & Knutsson, Hans",Elsevier
305,Harnessing graphics processing units for improved neuroimaging statistics,http://link.springer.com/article/10.3758/s13415-013-0165-7,2013,1,12,18218286365560655745,,"http://scholar.google.com/scholar?cites=18218286365560655745&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=18218286365560655745&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:gc-Vw-xa1PwJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYatpErognYeoVoRZWXjE91yGUZiq_&scisf=4&ct=citation&cd=305&hl=en,"... several weeks. This is especially true for extremely large data sets—for example,the freely available rest data sets in the 1,000 functional connectomes project (Biswalet al., 2010) requiring about 85 GB of storage. With stronger ...","Cognitive, Affective, \& Behavioral Neuroscience","Eklund, Anders & Villani, Mattias & LaConte, Stephen M",Springer
306,Measuring temporal dynamics of resting-state fMRI data,http://content.iospress.com/articles/bio-medical-materials-and-engineering/bme888,2014,7,3,5999520635951013209,,"http://scholar.google.com/scholar?cites=5999520635951013209&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=5999520635951013209&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:WV18SDuUQlMJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYagSKTZlBFEAvck2wjFKtnvwMftL_&scisf=4&ct=citation&cd=306&hl=en,"... Page 3. image repository for the 1000 Functional Connectomes Project(FCP)[10]with certain imaging acquisi- tion criteria (3s≥repetition time, full brain coverage,time points ≥ 100, spatial resolution better than 4 mm). The ...",Bio-medical materials and engineering,"He, Lianghua & Hu, Die & Wan, Meng & Wen, Ying",IOS Press
307,Standardizing the intrinsic brain: towards robust measurement of inter-individual variation in 1000 functional connectomes,http://www.sciencedirect.com/science/article/pii/S105381191300428X,2013,128,12,14192955012407005893,,"http://scholar.google.com/scholar?cites=14192955012407005893&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=14192955012407005893&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:xZKe42KB98QJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYaiM2U0juIT0IlfwdfrbgMF-Qh6A3&scisf=4&ct=citation&cd=307&hl=en,... released 1000 Functional Connectomes Project (FCP) and International NeuroimagingData-sharing Initiative (INDI) provided a ... on publicly available imaging data from the 1000Functional Connectomes Project (all data are available at http://fcon_1000.projects.nitrc.org). ...,Neuroimage,"Yan, Chao-Gan & Craddock, R Cameron & Zuo, Xi-Nian & Zang, Yu-Feng & Milham, Michael P",Elsevier
308,Russell Greiner: Activities/Contributions 19,http://scholar.google.com/https://webdocs.cs.ualberta.ca/~greiner/CV/2012-CIHR-Personal.pdf,,0,3,,http://scholar.google.com/https://webdocs.cs.ualberta.ca/~greiner/CV/2012-CIHR-Personal.pdf,,"http://scholar.google.com/scholar?cluster=16204932221280962470&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:pse7cv974-AJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYarpTWl6eVAChJXG6S0XmshDhNHrS&scisf=4&ct=citation&cd=308&hl=en,... Success at Competitions * Placed 3rd in “Multi-omics challenge on Obstructive Nephropathy”challenge (2010) http: //tunedit.org/challenge/ON * Obtained the top score in “ADHD-200Global Competition” (2011) http://aicml. cs.ualberta.ca/?q=node/80 ...,,"Professorship, McCalla",
309,The future of medical diagnostics: large digitized databases,http://scholar.google.com/https://pdfs.semanticscholar.org/dd2c/63743ac665fcbb7bcdb099d18b45ecc342e9.pdf,2012,22,9,2622835747765332843,http://scholar.google.com/https://pdfs.semanticscholar.org/dd2c/63743ac665fcbb7bcdb099d18b45ecc342e9.pdf,"http://scholar.google.com/scholar?cites=2622835747765332843&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=2622835747765332843&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:a6u_WTcvZiQJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYaogcMvXGIzffRuuk7ZOUWjKNSPuo&scisf=4&ct=citation&cd=309&hl=en,... 366 Kerr et al.: The future of medical diagnostics: large digitized databases Table 1. ProminentMedical Databases. Database ADHD-200 Alzheimer's Disease Neuroimaging Initiative (ADNI)Australian EEG Database Clinical Trials Epilepsiae European Data- base on Epilepsy ...,Yale J Biol Med,"Kerr, Wesley T & Lau, Edward P & Owens, Gwen E & Trefler, Aaron",
310,Intrinsic functional architecture predicts electrically evoked responses in the human brain,http://www.pnas.org/content/108/25/10308.short,2011,65,13,3500026727647958075,,"http://scholar.google.com/scholar?cites=3500026727647958075&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=3500026727647958075&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:O1TUzcOXkjAJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYa-fSXsQclWumja4FTUm6oNf3wTGg&scisf=4&ct=citation&cd=310&hl=en,,Proceedings of the National Academy of Sciences,"Keller, Corey J & Bickel, Stephan & Entz, L{\'a}szl{\'o} & Ulbert, Istvan & Milham, Michael P & Kelly, Clare & Mehta, Ashesh D",National Acad Sciences
311,Effects of non-neuronal components for functional connectivity analysis from resting-state functional MRI toward automated diagnosis of schizophrenia,http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=1849847,2014,0,3,,,,"http://scholar.google.com/scholar?cluster=17607519085350147990&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:ltc0ylF5WvQJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYa-HxrpJuFTYbfHW5ZJzBvPGLbp_h&scisf=4&ct=citation&cd=311&hl=en,... SCZ 2.2. Dataset and preprocessing The rsfMRI data were obtained from the NITRCwebsite contributed by Center for Biomedical Research Excellence (COBRE;http://fcon_1000.projects.nitrc.org/indi/retro/cobre.html). The ...,,"Kim, Junghoe & Lee, Jong-Hwan",
312,Resting state functional connectivity of the basal nucleus of Meynert in humans: in comparison to the ventral striatum and the effects of age,http://www.sciencedirect.com/science/article/pii/S1053811914002742,2014,14,17,1540515595475740723,,"http://scholar.google.com/scholar?cites=1540515595475740723&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=1540515595475740723&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:M-hHp8UCYRUJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYa4L4P_vGxbLnt0G9tkES4xe50zq-&scisf=4&ct=citation&cd=312&hl=en,The basal nucleus of Meynert (BNM) provides the primary cholinergic inputs to the cerebralcortex. Loss of neurons in the BNM is linked to cognitive deficits in.,Neuroimage,"Chiang-shan, R Li & Ide, Jaime S & Zhang, Sheng & Hu, Sien & Chao, Herta H & Zaborszky, Laszlo",Elsevier
313,Addressing head motion dependencies for small-world topologies in functional connectomics,http://books.google.com/books?hl=en&lr=&id=8q1BCgAAQBAJ&oi=fnd&pg=PA101&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes+Project%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=UPArZsM8_U&sig=h55lSB-pmgTQSEGfEvLCklPlNq0,2013,70,14,4868189275706407031,,"http://scholar.google.com/scholar?cites=4868189275706407031&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=4868189275706407031&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:d7jYfVpIj0MJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYa8OlSMxyjYFZ1pAIhBn160lBntJ3&scisf=4&ct=citation&cd=313&hl=en,... METHODS PARTICIPANTS AND IMAGING PROTOCOLS We performed our analyseson publicly available imaging data from the 1000 Functional Connectomes Project(FCP; data are available at http://fcon1000. projects. nitrc. org). ...,,"Yan, Chao-Gan & Craddock, R Cameron & He, Yong & Milham, Michael P",
314,A comprehensive assessment of regional variation in the impact of head micromovements on functional connectomics,http://www.sciencedirect.com/science/article/pii/S1053811913002127,2013,407,11,2472366839706300242,,"http://scholar.google.com/scholar?cites=2472366839706300242&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=2472366839706300242&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:Ui8mo4qcTyIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYa_cRDRr3k4mFi6GRthHNTW1YaYIL&scisf=4&ct=citation&cd=314&hl=en,"... (2012), Beijing and Cambridge datasets) imaging datasets from the 1000 Functional ConnectomesProject and the International Neuroimaging Data-sharing Initiative. ... TRT reliability based on theNYU TRT dataset; all data are available at http://fcon_1000.projects.nitrc.org. ...",Neuroimage,"Yan, Chao-Gan & Cheung, Brian & Kelly, Clare & Colcombe, Stan & Craddock, R Cameron & Di Martino, Adriana & Li, Qingyang & Zuo, Xi-Nian & Castellanos, F Xavier & Milham, Michael P",Elsevier
315,Driving and driven architectures of directed small-world human brain functional networks,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0023460,2011,45,18,11208777054913274572,,"http://scholar.google.com/scholar?cites=11208777054913274572&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=11208777054913274572&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:zKKnRFiTjZsJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYa8J5tHBdJT-lhkfS4pwDDVDP05h8&scisf=4&ct=citation&cd=315&hl=en,"... Materials and Methods. Participants. Data were selected from a large sample R-fMRIdataset of our group, which has been publicly released as a part in the “1000 FunctionalConnectomes” Project (http://www.nitrc.org/projects/fcon_1000/). ...",PLoS One,"Yan, Chaogan & He, Yong",Public Library of Science
316,Brainnetome: a new-ome to understand the brain and its disorders,http://www.sciencedirect.com/science/article/pii/S1053811913003182,2013,35,14,5159634612986013900,,"http://scholar.google.com/scholar?cites=5159634612986013900&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=5159634612986013900&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:zGjX9Ve0mkcJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYa5O_qr3T_2wZsrevpxLM-8SIHb-s&scisf=4&ct=citation&cd=316&hl=en,"... on. • Open, public online access. • http://fcon_1000.projects.nitrc.org/. The BrainnetomeProject, The Ministry of Science and Technology of China, 2010, • To establishhuman/macaque brain atlas based on brain connectivity. • To ...",Neuroimage,"Jiang, Tianzi",Elsevier
317,A statistical test to identify differences in clustering structures,http://scholar.google.com/https://arxiv.org/abs/1311.6732,2013,1,5,16073567109456113133,,"http://scholar.google.com/scholar?cites=16073567109456113133&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=16073567109456113133&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:7a2I6B_IEN8J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYa-eAzKnXkdgW_gTDo5L3slbHZlqM&scisf=4&ct=citation&cd=317&hl=en,"... protocol, totaling 759 subjects. This data set is available at the ADHD-200 Consortium (TheADHD-200 Consortium, 2012) website (http://fcon 1000.projects.nitrc.org/indi/adhd200/). ... datawas collected in eight sites that compose the ADHD-200 consortium, and was conducted ...",arXiv preprint arXiv:1311.6732,"Fujita, Andr{\'e} & Takahashi, Daniel Y & Patriota, Alexandre G & Sato, Joao R",
318,Functional brain hubs and their test–retest reliability: a multiband resting-state functional MRI study,http://www.sciencedirect.com/science/article/pii/S1053811913008276,2013,51,11,14564313520506165938,,"http://scholar.google.com/scholar?cites=14564313520506165938&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=14564313520506165938&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:slowW_vVHsoJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYayr9nBUP4ycEQqbUUVcAQHFYGn7G&scisf=4&ct=citation&cd=318&hl=en,"... Materials and methods. Subjects. We used the multiband imaging test–retest pilot dataset thatis publicly available from INDI (http://fcon_1000.projects.nitrc.org/indi/pro/eNKI_RS_TRT/FrontPage.html), consisting of 24 subjects (age: 34.4 ± 12.9, 6 females). ...",Neuroimage,"Liao, Xu-Hong & Xia, Ming-Rui & Xu, Ting & Dai, Zheng-Jia & Cao, Xiao-Yan & Niu, Hai-Jing & Zuo, Xi-Nian & Zang, Yu-Feng & He, Yong",Elsevier
319,The implications of brain connectivity in the neuropsychology of autism,http://link.springer.com/article/10.1007/s11065-014-9250-0,2014,75,12,11782174435255253619,,"http://scholar.google.com/scholar?cites=11782174435255253619&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=11782174435255253619&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:c_oTZzmxgqMJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYa5O0p9KUvf4djTEl5dNmvmM_yq1y&scisf=4&ct=citation&cd=319&hl=en,"... (2013). The autism brain imaging data exchange: towards a large-scale evaluation of theintrinsic brain architecture in autism. Molecular Psychiatry, 1–9. Dichter, GS, & Belger, A.(2008). Atypical modulation of cognitive control by arousal in autism. ...",Neuropsychology review,"Maximo, Jose O & Cadena, Elyse J & Kana, Rajesh K",Springer
320,Support vector machine classification and characterization of age-related reorganization of functional brain networks,http://www.sciencedirect.com/science/article/pii/S1053811911014546,2012,76,14,14399102799480259650,,"http://scholar.google.com/scholar?cites=14399102799480259650&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=14399102799480259650&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:QoRa17Tj08cJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYbWav4HM2Bi7BwbQ0cPNnh_Mk9E56&scisf=4&ct=citation&cd=320&hl=en,... Three separate resting-state scans from 26 younger adults (18–35 yrs) and 26 older adults(55–85) were obtained from the International Consortium for Brain Mapping (ICBM) dataset madepublically available in the 1000 Functional Connectomes project www.nitrc.org/projects ...,Neuroimage,"Meier, Timothy B & Desphande, Alok S & Vergun, Svyatoslav & Nair, Veena A & Song, Jie & Biswal, Bharat B & Meyerand, Mary E & Birn, Rasmus M & Prabhakaran, Vivek",Elsevier
321,Increased coupling in the saliency network is the main cause/effect of attention deficit hyperactivity disorder,http://scholar.google.com/https://arxiv.org/abs/1112.3496,2011,3,5,12414430328209904286,,"http://scholar.google.com/scholar?cites=12414430328209904286&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=12414430328209904286&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:npLJ6ZvqSKwJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYbZzfCFsh_vezabPOvkxFGd7FDcnD&scisf=4&ct=citation&cd=321&hl=en,"... p=0.0016. METHODS Subjects Our data was provided by the ADHD-200 Consortium(http://fcon_100 0.projects.nitrc.org/indi/adhd200/) for the global competition to develop ... (44females, 205 males; mean age 11.49± 2.47 years) from the ADHD-200 datasets. ...",arXiv preprint arXiv:1112.3496,"Ji, Xiaoxi & Cheng, Wei & Zhang, Jie & Ge, Tian & Sun, Li & Wang, Yufeng & Feng, Jianfeng",
322,Why shared data should not be acknowledged on the author byline,http://www.sciencedirect.com/science/article/pii/S1053811911011554,2012,20,9,1560877665301294503,,"http://scholar.google.com/scholar?cites=1560877665301294503&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=1560877665301294503&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:p-0fevdZqRUJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYbeGoQ1a42fJDJ-IccfX45jy5pPN_&scisf=4&ct=citation&cd=322&hl=en,"... This form of attribution is required, for example, by the Internet Brain SegmentationRepository (IBSR), 9 the 1000 Functional Connectome Project, 10 the ADHD-200 Sample11 and the Open Access Series of Imaging Studies (OASIS). ...",NeuroImage,"Rohlfing, Torsten & Poline, J-B",Elsevier
323,Altered cortico-striatal–thalamic connectivity in relation to spatial working memory capacity in children with ADHD,http://books.google.com/books?hl=en&lr=&id=NLCOLkciQsoC&oi=fnd&pg=PA107&dq=fcon_1000.projects.nitrc.org+OR+%22Rockland+Sample%22+OR+%221000+Functional+Connectomes+Project%22+OR+%22International+Neuroimaging+Data-Sharing+Initiative%22+OR+%22Autism+Brain+Imaging+Data+Exchange%22+OR+ADHD-200+OR+%22Consortium+for+Reproducibility+and+Reliability%22&ots=FjfxHAWXp4&sig=iLYorYkpmghOHhi2SdyUYzH5SNs,2012,47,28,7535246515723782146,,"http://scholar.google.com/scholar?cites=7535246515723782146&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=7535246515723782146&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:Aki3WMiSkmgJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYbXrCbKkOzwujstuwHdcEYPrzqrpK&scisf=4&ct=citation&cd=323&hl=en,"... develop- ing children (TDC)]. In an independent dataset, we then examined groupdifferences in thalamo-striatal functional connectivity between 70 ADHD and 89 TDC(7–11 years) from the ADHD-200 dataset. Thalamic ROIs were ...",Magnetic resonance imaging of disturbed brain connectivity in psychiatric illness,"Mills, Kathryn L & Bathula, Deepti & Dias, Taciana G Costa & Iyer, Swathi P & Fenesy, Michelle C & Musser, Erica D & Stevens, Corinne A & Thurlow, Bria L & Carpenter, Samuel D & Nagel, Bonnie J & others",Frontiers E-books
324,Multi-modal parcellation of the frontal lobe,http://pubman.mpdl.mpg.de/pubman/item/escidoc:2039365/component/escidoc:2039364/Moreno-Dominguez_OHBM2014.pdf,2014,0,3,,http://pubman.mpdl.mpg.de/pubman/item/escidoc:2039365/component/escidoc:2039364/Moreno-Dominguez_OHBM2014.pdf,,"http://scholar.google.com/scholar?cluster=13335500351714621953&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:AfoLVuo2EbkJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYbUMw-OPP5_R_lNmBg1Km3Z2m5hLH&scisf=4&ct=citation&cd=324&hl=en,"Page 1. Multi-Modal Parcellation of the Frontal Lobe David Moreno-Dominguez , AimiWatanabe , Krzysztof J. Gorgolewski , Alexander Schäfer , Alexandros Goulas , Judy Kipping ,Ahmad Kanaan , Alfred Anwander , Roberto Toro , Daniel S. Margulies ...",,"Moreno-Dominguez, David & Watanabe, Aimi & Gorgolewski, Krzysztof J & Sch{\""a}fer, Alexander & Goulas, Alexandros & Kipping, Judy & Kanaan, Ahmad S & Anwander, Alfred & Toro, Roberto & Margulies, Daniel S",
325,How to produce personality neuroscience research with high statistical power and low additional cost,http://link.springer.com/article/10.3758/s13415-013-0202-6,2013,21,17,7797178719117806099,,"http://scholar.google.com/scholar?cites=7797178719117806099&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=7797178719117806099&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:E4pA27skNWwJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYba8SbfONAeT9Z4aNLWT5PuZzHSfY&scisf=4&ct=citation&cd=325&hl=en,"... ADNI [Mueller et al., 2005], the 1000 Functional Connectomes Project, and the InternationalNeuroimaging Datasharing Initiative [fcon_1000.projects.nitrc.org]), including the new HumanConnectome Project that intends to publicly release petabytes of data (Marcus et al., 2011). ...","Cognitive, Affective, \& Behavioral Neuroscience","Mar, Raymond A & Spreng, R Nathan & DeYoung, Colin G",Springer
326,On the definition of signal-to-noise ratio and contrast-to-noise ratio for fMRI data,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0077089,2013,78,14,4978802976726365138,,"http://scholar.google.com/scholar?cites=4978802976726365138&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=4978802976726365138&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:0rNusu1CGEUJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYbQcbqcVMRoEJexnY4Z9C2maJJ1ts&scisf=4&ct=citation&cd=326&hl=en,"... and flip angle = 90. This resulted in 1452 volume scans. For the resting state data,we randomly selected one subject (AnnArbor-sub04111) from the 1000 FunctionalConnectomes project [15]. These data, consisting of 295 ...",PloS one,"Welvaert, Marijke & Rosseel, Yves",Public Library of Science
327,Effects of different correlation metrics and preprocessing factors on small-world brain functional networks: a resting-state functional MRI study,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0032766,2012,80,17,10384760217516801526,,"http://scholar.google.com/scholar?cites=10384760217516801526&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=10384760217516801526&hl=en&as_sdt=0,5&as_ylo=2009&as_yhi=2014",http://scholar.googleusercontent.com/scholar.bib?q=info:9n2yomUUHpAJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMrYbQqZ1nz7iqmnCKVXNGZTDguEW_Au&scisf=4&ct=citation&cd=327&hl=en,"... Dataset1 was selected from a large sample R-fMRI dataset that was publicly released as a partof the 1000 Functional Connectomes Project (http://www.nitrc.org/projects/fcon_1000/) [2]. Thisdataset includes 22 right-handed healthy volunteers (20.1±1.67 years, 11 males) with ...",PloS one,"Liang, Xia & Wang, Jinhui & Yan, Chaogan & Shu, Ni & Xu, Ke & Gong, Gaolang & He, Yong",Public Library of Science
