,Title,URL,Year,Citations,Versions,Cluster ID,PDF link,Citations list,Versions list,Citation link,Excerpt,Journal,Authors,Publisher
441,A Novel Approach for Stable Selection of Informative Redundant Features from High Dimensional fMRI Data,http://scholar.google.com/https://arxiv.org/abs/1506.08301,2015,0,3,,,,"http://scholar.google.com/scholar?cluster=17022995526496462957&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:bajiWT3UPewJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEE7lbv8eeNfsyQz9Y20b4wslDofC&scisf=4&ct=citation&cd=441&hl=en,"... The data were downloaded from the ADHD-200 Consortium for the global competition(http://fcon_1000.projects.nitrc.org/indi/adhd200/). It was acquired in two different sites:Peking University, New York University Child Study Center. ...",arXiv preprint arXiv:1506.08301,"Wang, Yilun & Li, Zhiqiang & Wang, Yifeng & Wang, Xiaona & Zheng, Junjie & Duan, Xujuan & Chen, Huafu",
442,Functional organization of the fusiform gyrus revealed with connectivity profiles,http://onlinelibrary.wiley.com/doi/10.1002/hbm.23222/full,2016,2,7,1706336879292219494,,"http://scholar.google.com/scholar?cites=1706336879292219494&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=1706336879292219494&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:ZoBc5VkgrhcJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEGOYK0dZzRuqxuV1FCVkmKVeOca7&scisf=4&ct=citation&cd=442&hl=en,"... The preprocessing of the resting state fMRI data was performed using the scripts provided bythe 1,000 Functional Connectomes Project (http://www.nitrc.org/projects/fcon_1000) [Biswal etal., 2010] using both the FSL and AFNI (Automated Functional Neuroimaging; http://afni ...",Human brain mapping,"Zhang, Wen & Wang, Jiaojian & Fan, Lingzhong & Zhang, Yuanchao & Fox, Peter T & Eickhoff, Simon B & Yu, Chunshui & Jiang, Tianzi",Wiley Online Library
443,Chapter 1 Present and future autism data science,http://www.crcnetbase.com/doi/pdfplus/10.1201/9781315371375-2,2016,0,0,,,,,http://scholar.googleusercontent.com/scholar.bib?q=info:uzLbXZRvHhgJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEAR5RqQpk1SEqj6l6HP3Qc5z3O-K&scisf=4&ct=citation&cd=443&hl=en,"... will be scrutinized. According to some clinicians and researchers, hope is dwindlingthat the Autism Brain Imaging Data Exchange (ABIDE) data set for magnetic resonance(MR) brain images (Di Martino et al. 2014) results can ...",,"Lange, Nicholas",CRC Press
444,Predicting symptom severity in autism spectrum disorder based on cortical thickness measures in agglomerative data,http://www.sciencedirect.com/science/article/pii/S1053811916305298,2017,2,8,15196903459317855656,,"http://scholar.google.com/scholar?cites=15196903459317855656&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15196903459317855656&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:qLWL-i0_5tIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEJAX6pEuMIm9oCic20Ua2v10dAMk&scisf=4&ct=citation&cd=444&hl=en,"... We propose a novel approach to address these challenges, and demonstrate its usefulnesswith the Autism Brain Imaging Data Exchange (ABIDE) database. ... The Autism Brain ImagingData Exchange (ABIDE) 2 is one such initiative (Di Martino et al., 2014). ...",NeuroImage,"Moradi, Elaheh & Khundrakpam, Budhachandra & Lewis, John D & Evans, Alan C & Tohka, Jussi",Elsevier
445,Resting-state connectivity biomarkers define neurophysiological subtypes of depression,http://www.nature.com/nm/journal/vaop/ncurrent/full/nm.4246.html,2016,6,4,10334312509999029750,,"http://scholar.google.com/scholar?cites=10334312509999029750&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=10334312509999029750&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:9h1ebHnaao8J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEPZtSMGVa2i4PN9zw9t4pnVXbFFQ&scisf=4&ct=citation&cd=445&hl=en,"Using functional MRI in a large multisite sample of more that 1000 patients, four distinctneurophysiological biotypes of depression are defined. These biotypes are used to developdiagnostic classifiers that distinguish patients with depression from controls in separate multisite ...",Nature Medicine,"Drysdale, Andrew T & Grosenick, Logan & Downar, Jonathan & Dunlop, Katharine & Mansouri, Farrokh & Meng, Yue & Fetcho, Robert N & Zebley, Benjamin & Oathes, Desmond J & Etkin, Amit & others",Nature Research
446,Sleep deprivation make the young's brain like elderly: A large-scale brain networks study,http://online.liebertpub.com/doi/abs/10.1089/brain.2016.0452,2016,0,3,,,,"http://scholar.google.com/scholar?cluster=11096571924753978142&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:HpOIl1_x_pkJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEB-TvEMZrTrfTWfTiWyVoN5fWn4O&scisf=4&ct=citation&cd=446&hl=en,"... sixth revision of the Declaration of Helsinki. Old group was collected from CoRRdataset (Zuo et al., 2014), the website is http://fcon_1000.projects.nitrc.org/indi/CoRR/html/index.html. Exclude non-healthy subjects and some ...",Brain Connectivity,"Zhou, Xinqi & Wu, Taoyu & Yu, Jing & Lei, Xu",
447,Corticostriatal connectivity fingerprints: Probability maps based on resting‐state functional connectivity,http://onlinelibrary.wiley.com/doi/10.1002/hbm.23466/full,2016,1,3,8615012631992586985,,"http://scholar.google.com/scholar?cites=8615012631992586985&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=8615012631992586985&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:6dJrMVisjncJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEI7KpoiNnxHBpnPAqUPK5LHBL2cY&scisf=4&ct=citation&cd=447&hl=en,"... populations. METHODS. Data. Resting-state fMRI (rs-fMRI) data were obtained fromthe 1000 Functional Connectome Project (http://fcon_1000.projects.nitrc.org/), includingonly subjects between age 18 and 46 years (N = 284). ...",Human Brain Mapping,"Jaspers, Ellen & Balsters, Joshua H & Kassraian Fard, Pegah & Mantini, Dante & Wenderoth, Nicole",Wiley Online Library
448,Using edge voxel information to improve motion regression for rs-fMRI connectivity studies,http://online.liebertpub.com/doi/abs/10.1089/brain.2014.0321,2015,4,6,9896308366802349356,,"http://scholar.google.com/scholar?cites=9896308366802349356&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=9896308366802349356&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:LO361gbAVokJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJELdEHzUWMI4dohW2iJ9cgHQu5TsI&scisf=4&ct=citation&cd=448&hl=en,"... available. For more information concerning the acquisition parameters, the subjects,and/or to download the data, please consult the website (http://fcon_1000.projects.nitrc.org/indi/retro/Power2012.html). fMRI preprocessing ...",Brain connectivity,"Patriat, R{\'e}mi & Molloy, Erin K & Birn, Rasmus M","Mary Ann Liebert, Inc. 140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA"
449,Functional connectivity-based parcellation of the thalamus: an unsupervised clustering method and its validity investigation,http://online.liebertpub.com/doi/abs/10.1089/brain.2015.0338,2015,4,6,14856887420651693039,,"http://scholar.google.com/scholar?cites=14856887420651693039&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=14856887420651693039&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:7-Pp12RELs4J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEH9vh9yzXgP_AZNA_-A3vCNip8Ci&scisf=4&ct=citation&cd=449&hl=en,... Resting-state fMRI dataset Resting-state fMRI data that were acquired at the Beijing NormalUniversity and have been made freely available on the website of the 1000 FunctionalConnectomes Project (www.nitrc.org/projects/fcon_1000) were used for this study. ...,Brain connectivity,"Fan, Yang & Nickerson, Lisa D & Li, Huanjie & Ma, Yajun & Lyu, Bingjiang & Miao, Xinyuan & Zhuo, Yan & Ge, Jianqiao & Zou, Qihong & Gao, Jia-Hong","Mary Ann Liebert, Inc. 140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA"
450,Low-frequency fluctuations of the resting brain: high magnitude does not equal high reliability,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0128117,2015,4,12,14160133237824507820,,"http://scholar.google.com/scholar?cites=14160133237824507820&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=14160133237824507820&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:rE-7_CfmgsQJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEmfDJ7cElxjVcDlIy4H4jm_xS7Lc&scisf=4&ct=citation&cd=450&hl=en,"... A publicly accessible dataset, the “initial test-retest dataset in the project of the enhanced NathanKline Institute-Rockland Sample (NKI-RS)”, was used for this ... For more details on these data, pleasevisit http://fcon_1000.projects.nitrc.org/indi/pro/eNKI_RS_TRT/FrontPage.html. ...",PloS one,"Mao, Dewang & Ding, Zhongxiang & Jia, Wenbin & Liao, Wei & Li, Xun & Huang, Huiyuan & Yuan, Jianhua & Zang, Yu-Feng & Zhang, Han",Public Library of Science
451,"Single‐subject morphological brain networks: connectivity mapping, topological characterization and test–retest reliability",http://onlinelibrary.wiley.com/doi/10.1002/brb3.448/full,2016,2,6,5404942975973311915,,"http://scholar.google.com/scholar?cites=5404942975973311915&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=5404942975973311915&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:q8UhAgA3AksJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEg6raZU1gizSYNesikzg1PNm5hpa&scisf=4&ct=citation&cd=451&hl=en,"... A publicly available TRT dataset (1000 Functional Connectomes, RRID: SCR_005361,http://fcon_1000.projects.nitrc.org/indi/CoRR/html/bnu_1.html) was used in the current study,which is a subset of the Connectivity-based Brain Imaging Research Database at Beijing Normal ...",Brain and behavior,"Wang, Hao & Jin, Xiaoqing & Zhang, Ye & Wang, Jinhui",Wiley Online Library
452,Diverse Brains,http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5226658/,2015,0,3,,,,"http://scholar.google.com/scholar?cluster=6906812379018511033&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:uUKrzUPt2V8J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEpQ15DfTiKr03GcoYr23ZYNQDTDP&scisf=4&ct=citation&cd=452&hl=en,"... Examining a collection of neuroimaging data from nearly a thousand autistic and non-autisticparticipants, made possible by Autism Brain Imaging Data Exchange, and motivated by the factthat previous findings “have not been replicated consistently in the literature” most likely ...",The general psychologist,"Gernsbacher, Morton Ann",NIH Public Access
453,On stabilizing the variance of dynamic functional brain connectivity time series,http://online.liebertpub.com/doi/abs/10.1089/brain.2016.0454,2016,2,7,16154604993195406621,,"http://scholar.google.com/scholar?cites=16154604993195406621&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=16154604993195406621&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:HfUpiqavMOAJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEhXgBd3TiweAzYkYFT_n5rRs6FOJ&scisf=4&ct=citation&cd=453&hl=en,"... Two subjects were excluded from the analysis due to incomplete data. The fMRI data wasdownloaded from an online repository: the Beijing Eyes Open/Eyes Closed Dataset availableat http://fcon_1000.projects.nitrc.org/indi/IndiPro.html (Liu et al., 2013). ...",Brain Connectivity,"Thompson, William Hedley & Fransson, Peter","Mary Ann Liebert, Inc. 140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA"
454,Subgenual cingulate cortical activity predicts the efficacy of electroconvulsive therapy,http://www.nature.com/tp/journal/v6/n4/abs/tp201654a.html,2016,3,7,11518473003186908769,,"http://scholar.google.com/scholar?cites=11518473003186908769&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=11518473003186908769&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:Ye7hPSvW2Z8J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEq0gmJYie5VeN2h2k10sEXyiBOpL&scisf=4&ct=citation&cd=454&hl=en,"... We used script libraries derived from the 1000 Functional Connectomes Project(http://www.nitrc.org/projects/fcon_1000; 24 these libraries, based in FSL (http://www.fmrib.ox.ac.uk) and AFNI (http://afni.nimh.nih.gov/afni), were used for preprocessing along with a lab- ...",Translational psychiatry,"Argyelan, M & Lencz, T & Kaliora, S & Sarpal, DK & Weissman, N & Kingsley, PB & Malhotra, AK & Petrides, G",Nature Publishing Group
455,Translational Meta-analytical Methods to Localize the Regulatory Patterns of Neurological Disorders in the Human Brain,http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4765688/,2015,0,5,,,,"http://scholar.google.com/scholar?cluster=6150951029929803274&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:Cv7JYV-RXFUJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJErA6e-b5cUYt_8NQ0lzPGO9-RzcT&scisf=4&ct=citation&cd=455&hl=en,... The adhd-200 consortium: a model to advance the translational potential of neuroimaging inclinical neuroscience. Frontiers in Systems Neuroscience. ... The autism brain imaging data exchange:towards a large-scale evaluation of the intrinsic brain architecture in autism. ...,,"Sochat, Vanessa & David, Maude & Wall, Dennis P",
456,A Parcellation Based Nonparametric Algorithm for Independent Component Analysis with Application to fMRI Data,http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4731731/,2016,0,11,,,,"http://scholar.google.com/scholar?cluster=15200480905775661502&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:vsHdI9n08tIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEpBLRXEEwNjbNHk6brEydOdJvGvv&scisf=4&ct=citation&cd=456&hl=en,"... 4. Application. We apply our proposed algorithm to the 1000 Functional Connectomes Projectdataset, which consists of thousands of resting state scans combined across multiple sites withthe goal of facilitating discovery and analysis of brain networks (Biswal et al., 2010). ...",Frontiers in neuroscience,"Li, Shanshan & Chen, Shaojie & Yue, Chen & Caffo, Brian",Frontiers Media SA
457,Heritability of the network architecture of intrinsic brain functional connectivity,http://www.sciencedirect.com/science/article/pii/S105381191500659X,2015,10,15,1609639347295564806,,"http://scholar.google.com/scholar?cites=1609639347295564806&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=1609639347295564806&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:BjQLSHWWVhYJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEsmLgf02mztY0G-YYtNl2KPX9KlH&scisf=4&ct=citation&cd=457&hl=en,... Image processing. Images were preprocessed using FSL (www.fmrib.ox.ac.uk) andAFNI (http://afni.nimh.nih.gov/afni) as implemented in the 1000 Functional ConnectomesProject scripts (https://www.nitrc.org/projects/fcon_1000/). ...,Neuroimage,"Sinclair, Benjamin & Hansell, Narelle K & Blokland, Gabri{\""e}lla AM & Martin, Nicholas G & Thompson, Paul M & Breakspear, Michael & de Zubicaray, Greig I & Wright, Margaret J & McMahon, Katie L",Elsevier
458,Fractal Analysis of Brain Blood Oxygenation Level Dependent (BOLD) Signals from Children with Mild Traumatic Brain Injury (mTBI),http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0169647,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=15548624115898020366&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:DnIs1kDPx9cJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEt9KHLhtsSC8XetnlMMXNAmzvzQ4&scisf=4&ct=citation&cd=458&hl=en,"... are credited. Data Availability: All data are within the manuscript and the NIHdatabase (ABIDE-Michigan_S1), which can be accessed at the following URL:http://fcon_1000.projects.nitrc.org/indi/abide/abide_I.html. Funding ...",PloS one,"Dona, Olga & Noseworthy, Michael D & DeMatteo, Carol & Connolly, John F",Public Library of Science
459,A small number of abnormal brain connections predicts adult autism spectrum disorder,http://www.nature.com/ncomms/2016/160414/ncomms11254/full/ncomms11254.html,2016,10,15,13120066543261705446,,"http://scholar.google.com/scholar?cites=13120066543261705446&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=13120066543261705446&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:5uSZDALXE7YJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJEgrqzd0e7bPHUQmDWPtm4A6ypYLs&scisf=4&ct=citation&cd=459&hl=en,,Nature communications,"Yahata, Noriaki & Morimoto, Jun & Hashimoto, Ryuichiro & Lisi, Giuseppe & Shibata, Kazuhisa & Kawakubo, Yuki & Kuwabara, Hitoshi & Kuroda, Miho & Yamada, Takashi & Megumi, Fukuda & others",Nature Publishing Group
460,Intrinsic functional connectivity of periaqueductal gray subregions in humans,http://onlinelibrary.wiley.com/doi/10.1002/hbm.23117/pdf,2016,7,6,9379644172206258180,,"http://scholar.google.com/scholar?cites=9379644172206258180&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=9379644172206258180&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:BLjq260wK4IJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFIE3a3sPIfiEWABX2jGZWAsWtr1R&scisf=4&ct=citation&cd=460&hl=en,"... The mask was linearly transformed to 4 mm standard space and binarized. We used a scriptpublicly available via http://fcon_1000.projects.nitrc.org [Kelly et al., 2012] that classifies voxelsinto natural subsets according to their whole brain correlation map (data- driven). ...",Human brain mapping,"Coulombe, Marie-Andree & Erpelding, Nathalie & Kucyi, Aaron & Davis, Karen Deborah",Wiley Online Library
461,Autoregressive hidden Markov model with missing data for modelling functional MR imaging data,http://dl.acm.org/citation.cfm?id=3010021,2016,1,0,2176768447293031218,,"http://scholar.google.com/scholar?cites=2176768447293031218&as_sdt=2005&sciodt=0,5&hl=en",,http://scholar.googleusercontent.com/scholar.bib?q=info:MgMuq15vNR4J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFDThvZISj1tOlfSyyXTaq3b3vfZL&scisf=4&ct=citation&cd=461&hl=en,"Page 1. Autoregressive Hidden Markov Model with Missing Data for ModellingFunctional MR Imaging Data Shilpa Danga, Santanu Chaudhurya,b, Brejesh LallaaIndian Institute of Technology Delhi Hauz Khas, New Delhi, INDIA ...",,"Dang, Shilpa & Chaudhury, Santanu & Lall, Brejesh & Roy, Prasun Kumar",
462,Parsing the intrinsic networks underlying attention: a resting state study,http://www.sciencedirect.com/science/article/pii/S0166432814006494,2015,13,8,4540485975379224071,,"http://scholar.google.com/scholar?cites=4540485975379224071&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=4540485975379224071&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:ByYfJvALAz8J:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFNlviDcCuO2X6-734n7QH0IGIpyL&scisf=4&ct=citation&cd=462&hl=en,"... R (www.r-project.org/). 2.3.2. Resting state fMRI. fMRI data was processed usingthe scripts from the 1000 Functional Connectomes Project (www.nitrc.org/projects/fcon_1000). Briefly, image preprocessing included discarding ...",Behavioural brain research,"Visintin, Eleonora & De Panfilis, Chiara & Antonucci, Camilla & Capecci, Cinzia & Marchesi, Carlo & Sambataro, Fabio",Elsevier
463,Dexmedetomidine Disrupts the Local and Global Efficiencies of Large-scale Brain Networks,http://scholar.google.com/https://anesthesiology.pubs.asahq.org/article.aspx?articleid=2598985,2017,1,5,318790535267053621,,"http://scholar.google.com/scholar?cites=318790535267053621&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=318790535267053621&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:NXBZhE2SbAQJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFMJAR0TwK_um68s4WgXTKJqurAdU&scisf=4&ct=citation&cd=463&hl=en,3995734862. ...,The Journal of the American Society of Anesthesiologists,"Hashmi, Javeria A & Loggia, Marco L & Khan, Sheraz & Gao, Lei & Kim, Jieun & Napadow, Vitaly & Brown, Emery N & Akeju, Oluwaseun",The American Society of Anesthesiologists
464,Emotion recognition deficits as predictors of transition in individuals at clinical high risk for schizophrenia: a neurodevelopmental perspective,http://journals.cambridge.org/article_S0033291715000902,2015,13,12,14382304390121480186,,"http://scholar.google.com/scholar?cites=14382304390121480186&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=14382304390121480186&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:-l-7YKQ1mMcJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFFhIVQA8K8DjEjFAAcnSLKqwJpGD&scisf=4&ct=citation&cd=464&hl=en,... 1993). 2960 CM Corcoran et al. Page 3. A parallel study investigated normative develop- mentof face and auditory emotion recognition ability in individuals aged 7–26 years (n =43) drawnfrom the Nathan Kline Institute Rockland sample (NKI-RS) (Nooner et al. ...,Psychological medicine,"Corcoran, CM & Keilp, JG & Kayser, J & Klim, C & Butler, PD & Bruder, GE & Gur, RC & Javitt, DC",Cambridge Univ Press
465,GREMLIN: Graph Estimation From MR Images Leading to Inference in Neuroscience,http://scholar.google.com/https://jscholarship.library.jhu.edu/handle/1774.2/39487,2016,0,0,,,,,http://scholar.googleusercontent.com/scholar.bib?q=info:bV1FcnQWgGsJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFDlr1JOLhLEZRLAj3hn21M3Twh-X&scisf=4&ct=citation&cd=465&hl=en,"... With initiatives such as the 1000 Functional Connectome Project and the InternationalNeuroimaging Data-Sharing Initiative,4 and the Human Connectome Project,5 acces- sibilityto structural, functional, and diffusion weighting MRI data is greater than ever. ...",,"Kiar, Gregory",
466,Default mode hypoconnectivity underlies a sex-related autism spectrum,http://www.sciencedirect.com/science/article/pii/S2451902216300349,2016,4,6,7530196640961783555,,"http://scholar.google.com/scholar?cites=7530196640961783555&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=7530196640961783555&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:A-ddwfKhgGgJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFHIT3huRy8FZYENg_RtJNWREoPmS&scisf=4&ct=citation&cd=466&hl=en,"... To test the reproducibility of findings from the CFSA data, we analyzed resting-state scansfrom 408 males with ASC, 428 control males, 55 females with ASC, and 89 control femalesobtained from the Autism Brain Imaging Data Exchange (ABIDE) (42). ...",Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,"Ypma, Rolf JF & Moseley, Rachel L & Holt, Rosemary J & Rughooputh, Naresh & Floris, Dorothea L & Chura, Lindsay R & Spencer, Michael D & Baron-Cohen, Simon & Suckling, John & Bullmore, Edward T & others",Elsevier
467,Imbalance in resting state functional connectivity is associated with eating behaviors and adiposity in children,http://www.heliyon.com/article/e00058/?sf19682879=1&,2016,0,7,,,,"http://scholar.google.com/scholar?cluster=9347458444240896121&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:eUC0Ge7XuIEJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFEtOSWYHg5Qdn0MJxYK-t5qzM6lf&scisf=4&ct=citation&cd=467&hl=en,"... 1, Path C), we hypothesized a similar association in this study. Materials and methods.Participants. Data were acquired from the Enhanced Nathan Kline Institute RocklandSample (NKI-RS) [70] from children 8-13 years old. ...",Heliyon,"Chodkowski, BettyAnn A & Cowan, Ronald L & Niswender, Kevin D",Elsevier
468,Focal atrophy of the hypothalamus associated with third ventricle enlargement in autism spectrum disorder,http://journals.lww.com/neuroreport/Abstract/2015/12010/Focal_atrophy_of_the_hypothalamus_associated_with.4.aspx,2015,0,6,,,,"http://scholar.google.com/scholar?cluster=7596197632516104429&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:7SDJGYAda2kJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFAqUGPg8qZyF-5GKnFGi9JZTi6f-&scisf=4&ct=citation&cd=468&hl=en,"The hypothalamus is a brain structure containing multiple nuclei that mediate essential behavioral,.",NeuroReport,"Wolfe, Farah H & Auzias, Guillaume & Deruelle, Christine & Chaminade, Thierry",LWW
469,False positive rates in Voxel-based Morphometry studies of the human brain: Should we be worried?,http://www.sciencedirect.com/science/article/pii/S0149763415000536,2015,18,8,7089223016318052470,,"http://scholar.google.com/scholar?cites=7089223016318052470&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=7089223016318052470&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:digp5cX6YWIJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFG1Pvgue3rmeWUxR4Znx4RPuvlfe&scisf=4&ct=citation&cd=469&hl=en,"... 2. Methods. 2.1. Subjects. Data from the Neuroimaging Informatics Tools andResources Clearinghouse (NITRC) which are available at http://fcon_1000.projects.nitrc.org/fcpClassic/FcpTable.html were used (Biswal et al., 2010). ...",Neuroscience \& Biobehavioral Reviews,"Scarpazza, Cristina & Tognin, Stefania & Frisciata, Silvia & Sartori, Giuseppe & Mechelli, Andrea",Elsevier
470,Motion‐related artifacts in structural brain images revealed with independent estimates of in‐scanner head motion,http://onlinelibrary.wiley.com/doi/10.1002/hbm.23397/full,2017,3,4,4709899511641075293,,"http://scholar.google.com/scholar?cites=4709899511641075293&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=4709899511641075293&hl=en&as_sdt=0,5&as_ylo=2015",http://scholar.googleusercontent.com/scholar.bib?q=info:Xe4m16bsXEEJ:scholar.google.com/&output=citation&scisig=AAGBfm0AAAAAWMMJFpEKiZgl4GnqtdqIbJcoAoqgtdMp&scisf=4&ct=citation&cd=470&hl=en,By continuing to browse this site you agree to us using cookies as described in About Cookies.Notice: Wiley Online Library will be unavailable on Saturday 17th December 2016 from09:00-13:00 GMT / 04:00-08:00 EST / 17:00-21:00 SGT for essential maintenance. ...,Human Brain Mapping,"Savalia, Neil K & Agres, Phillip F & Chan, Micaela Y & Feczko, Eric J & Kennedy, Kristen M & Wig, Gagan S",Wiley Online Library
