,Title,URL,Year,Citations,Versions,Cluster ID,PDF link,Citations list,Versions list,Citation link,Excerpt,Journal,Authors,Publisher
208,Double Temporal Sparsity Based Accelerated Reconstruction in Compressed Sensing fMRI,http://scholar.google.com/https://arxiv.org/abs/1707.05281,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=2244866503657210363&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... Bei- jing Zang resting state fMRI dataset. This real fMRI dataset is a part ofNeuroimaging Informatics Tools and Resources Clearinghouse (NITRC) 1000functional connectomes project [28]. It consists of an acquisition of 33 ...,,,
209,The heterogeneity of the left dorsal premotor cortex evidenced by multimodal connectivity-based parcellation and functional characterization,http://www.sciencedirect.com/science/article/pii/S1053811917301453,2017,1,4,15780673024882938805,,"http://scholar.google.com/scholar?cites=15780673024882938805&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15780673024882938805&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... RSFC and PDT were computed respectively on the resting-state (RS) and diffusion-weightedimaging (DWI) data of 124 healthy adults (84 females; mean age 46.56 ± 17.56) from theopen-access enhanced “Rockland” sample (http://fcon_1000.projects.nitrc.org/indi/enhanced). ...,,,
210,Stochastic Signatures of Involuntary Head Micro-movements Can Be Used to Classify Females of ABIDE into Different Subtypes of Neurodevelopmental  …,http://scholar.google.com/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5461345/,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=8966067287609793282&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... datasets included in this study are from the Autism Brain Imaging Data Exchange (ABIDE)databases ... indi/abide/abide_I.html) and ABIDE II (http://fcon_1000.projects.nitrc.org/indi/abide ...ABIDE “In accordance with HIPAA guidelines and 1,000 Functional Connectomes Project/INDI ...",,,
211,Improving Functional MRI Registration Using Whole-Brain Functional Correlation Tensors,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-66182-7_48,2017,0,0,,,,,,"... 3 Experimental Results. The rs-fMRI data of 20 healthy subjects were obtained from the NewYork dataset B in the 1000 Functional Connectomes Project, shared by InternationalNeuroimaging Data-Sharing Initiative (http://fcon_1000.projects.nitrc.org). ...",,,
212,Multi-modal multiple kernel learning for accurate identification of Tourette syndrome children,http://www.sciencedirect.com/science/article/pii/S0031320316302813,2017,7,3,15376775170418990191,,"http://scholar.google.com/scholar?cites=15376775170418990191&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15376775170418990191&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Dai et al. [15] developed a method that integrated multi-modal image features usingMKL and achieved an excellent ranking in the ADHD-200 global competition, whichis a world-wide classification contest on the ADHD-200 datasets. ...",,,
213,"Data supporting publication"" Probabilistic thresholding of functional connectomes: application to schizophrenia""",http://scholar.google.com/https://www.repository.cam.ac.uk/bitstream/handle/1810/266854/data-processing-and-description.docx?sequence=3&isAllowed=y,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=11978495225694952724&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,Data. Participants. Raw anatomical and functional MRI scans of 72 patients with schizophreniaand 75 healthy controls were made available by the Mind Research Network and Universityof New Mexico (http://fcon_1000.projects.nitrc.org/indi/retro/cobre.html). ...,,,
214,Advances in studying brain morphology: The benefits of open-access data,http://scholar.google.com/https://peerj.com/preprints/3010/,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=7238822926852140520&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... 26 Data Exchange (ABIDE) (Di Martino et al., 2014), 1000 Functional Connectomes Project (FCP ...al., 2016; Van Essen et al., 2013), Nathan Kline Institute - Rockland Sample (NKI-RS ... The 106autism brain imaging data exchange: towards a large-scale evaluation of the intrinsic ...",,,
215,Template-guided Functional Network Identification via Supervised Dictionary Learning,http://ieeexplore.ieee.org/abstract/document/7950471/,2017,0,0,,,,,,"... 1 Decomposition I In this work we used the resting-state fMRI (rsfMRI) data from the Autism BrainImaging Data Exchange (ABIDE) database ... and S. Quinn, “Scalable Fast Rank-1 DictionaryLearning for fMRI Big Data Analysis.” [19] “http://fcon_1000.projects.nitrc.org/indi/abide ...",,,
216,Classification based on neuroimaging data by tensor boosting,http://ieeexplore.ieee.org/abstract/document/7965985/,2017,0,0,,,,,,"... Therefore, more objective methods are greatly desired. The goal of the ADHD-200global competition is to develop novel strategies for predicting ADHD diagnosticstatus based on an individual's MRI data or fMRI data. The ...",,,
217,Double Temporal Sparsity Based Accelerated Reconstruction in Compressed Sensing fMRI,http://scholar.google.com/https://arxiv.org/abs/1707.05281,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=2244866503657210363&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... Bei- jing Zang resting state fMRI dataset. This real fMRI dataset is a part ofNeuroimaging Informatics Tools and Resources Clearinghouse (NITRC) 1000functional connectomes project [28]. It consists of an acquisition of 33 ...,,,
218,The heterogeneity of the left dorsal premotor cortex evidenced by multimodal connectivity-based parcellation and functional characterization,http://www.sciencedirect.com/science/article/pii/S1053811917301453,2017,1,4,15780673024882938805,,"http://scholar.google.com/scholar?cites=15780673024882938805&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15780673024882938805&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... RSFC and PDT were computed respectively on the resting-state (RS) and diffusion-weightedimaging (DWI) data of 124 healthy adults (84 females; mean age 46.56 ± 17.56) from theopen-access enhanced “Rockland” sample (http://fcon_1000.projects.nitrc.org/indi/enhanced). ...,,,
219,Multivariate Brain Network Graph Identification in Functional MRI,http://www.sciencedirect.com/science/article/pii/S1361841517301305,2017,0,3,,,,"http://scholar.google.com/scholar?cluster=12298518154912169845&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... 2.2. Real fMRI Data Description. We used open source Beijing_Zang resting state fMRI dataset.This dataset is a part of Neuroimaging Informatics Tools and Resources Clearinghouse (NITRC)1000 Functional Connectomes Project http://www.fcon_1000.projects.nitrc.org/. ...,,,
220,Improving Functional MRI Registration Using Whole-Brain Functional Correlation Tensors,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-66182-7_48,2017,0,0,,,,,,"... 3 Experimental Results. The rs-fMRI data of 20 healthy subjects were obtained from the NewYork dataset B in the 1000 Functional Connectomes Project, shared by InternationalNeuroimaging Data-Sharing Initiative (http://fcon_1000.projects.nitrc.org). ...",,,
221,Multi-modal multiple kernel learning for accurate identification of Tourette syndrome children,http://www.sciencedirect.com/science/article/pii/S0031320316302813,2017,7,3,15376775170418990191,,"http://scholar.google.com/scholar?cites=15376775170418990191&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15376775170418990191&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Dai et al. [15] developed a method that integrated multi-modal image features usingMKL and achieved an excellent ranking in the ADHD-200 global competition, whichis a world-wide classification contest on the ADHD-200 datasets. ...",,,
222,"Data supporting publication"" Probabilistic thresholding of functional connectomes: application to schizophrenia""",http://scholar.google.com/https://www.repository.cam.ac.uk/bitstream/handle/1810/266854/data-processing-and-description.docx?sequence=3&isAllowed=y,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=11978495225694952724&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,Data. Participants. Raw anatomical and functional MRI scans of 72 patients with schizophreniaand 75 healthy controls were made available by the Mind Research Network and Universityof New Mexico (http://fcon_1000.projects.nitrc.org/indi/retro/cobre.html). ...,,,
223,Advances in studying brain morphology: The benefits of open-access data,http://scholar.google.com/https://peerj.com/preprints/3010/,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=7238822926852140520&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... 26 Data Exchange (ABIDE) (Di Martino et al., 2014), 1000 Functional Connectomes Project (FCP ...al., 2016; Van Essen et al., 2013), Nathan Kline Institute - Rockland Sample (NKI-RS ... The 106autism brain imaging data exchange: towards a large-scale evaluation of the intrinsic ...",,,
224,Template-guided Functional Network Identification via Supervised Dictionary Learning,http://ieeexplore.ieee.org/abstract/document/7950471/,2017,0,0,,,,,,"... 1 Decomposition I In this work we used the resting-state fMRI (rsfMRI) data from the Autism BrainImaging Data Exchange (ABIDE) database ... and S. Quinn, “Scalable Fast Rank-1 DictionaryLearning for fMRI Big Data Analysis.” [19] “http://fcon_1000.projects.nitrc.org/indi/abide ...",,,
225,Classification based on neuroimaging data by tensor boosting,http://ieeexplore.ieee.org/abstract/document/7965985/,2017,0,0,,,,,,"... Therefore, more objective methods are greatly desired. The goal of the ADHD-200global competition is to develop novel strategies for predicting ADHD diagnosticstatus based on an individual's MRI data or fMRI data. The ...",,,
226,Double Temporal Sparsity Based Accelerated Reconstruction in Compressed Sensing fMRI,http://scholar.google.com/https://arxiv.org/abs/1707.05281,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=2244866503657210363&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... Bei- jing Zang resting state fMRI dataset. This real fMRI dataset is a part ofNeuroimaging Informatics Tools and Resources Clearinghouse (NITRC) 1000functional connectomes project [28]. It consists of an acquisition of 33 ...,,,
227,The heterogeneity of the left dorsal premotor cortex evidenced by multimodal connectivity-based parcellation and functional characterization,http://www.sciencedirect.com/science/article/pii/S1053811917301453,2017,1,4,15780673024882938805,,"http://scholar.google.com/scholar?cites=15780673024882938805&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15780673024882938805&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... RSFC and PDT were computed respectively on the resting-state (RS) and diffusion-weightedimaging (DWI) data of 124 healthy adults (84 females; mean age 46.56 ± 17.56) from theopen-access enhanced “Rockland” sample (http://fcon_1000.projects.nitrc.org/indi/enhanced). ...,,,
228,Multivariate Brain Network Graph Identification in Functional MRI,http://www.sciencedirect.com/science/article/pii/S1361841517301305,2017,0,3,,,,"http://scholar.google.com/scholar?cluster=12298518154912169845&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... 2.2. Real fMRI Data Description. We used open source Beijing_Zang resting state fMRI dataset.This dataset is a part of Neuroimaging Informatics Tools and Resources Clearinghouse (NITRC)1000 Functional Connectomes Project http://www.fcon_1000.projects.nitrc.org/. ...,,,
229,Age and sex modulate the variability of neural responses to naturalistic videos,http://scholar.google.com/https://www.biorxiv.org/content/early/2017/07/14/089060.abstract,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=15906108164819471257&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... for Studying Information Processing in the Developing Brain (MIPDB; http://fcon_1000.projects.nitrc.org/indi/cmi_eeg/; (Langer et al., 2017)). In the replication study ages ... (CMI-HBN;http://fcon_1000.projects.nitrc.org/indi/cmi_healthy_brain_network/; (Alexander et al., 2017)). ...",,,
230,Multi-modal multiple kernel learning for accurate identification of Tourette syndrome children,http://www.sciencedirect.com/science/article/pii/S0031320316302813,2017,7,3,15376775170418990191,,"http://scholar.google.com/scholar?cites=15376775170418990191&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15376775170418990191&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Dai et al. [15] developed a method that integrated multi-modal image features usingMKL and achieved an excellent ranking in the ADHD-200 global competition, whichis a world-wide classification contest on the ADHD-200 datasets. ...",,,
231,"Data supporting publication"" Probabilistic thresholding of functional connectomes: application to schizophrenia""",http://scholar.google.com/https://www.repository.cam.ac.uk/bitstream/handle/1810/266854/data-processing-and-description.docx?sequence=3&isAllowed=y,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=11978495225694952724&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,Data. Participants. Raw anatomical and functional MRI scans of 72 patients with schizophreniaand 75 healthy controls were made available by the Mind Research Network and Universityof New Mexico (http://fcon_1000.projects.nitrc.org/indi/retro/cobre.html). ...,,,
232,Advances in studying brain morphology: The benefits of open-access data,http://scholar.google.com/https://peerj.com/preprints/3010/,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=7238822926852140520&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... 26 Data Exchange (ABIDE) (Di Martino et al., 2014), 1000 Functional Connectomes Project (FCP ...al., 2016; Van Essen et al., 2013), Nathan Kline Institute - Rockland Sample (NKI-RS ... The 106autism brain imaging data exchange: towards a large-scale evaluation of the intrinsic ...",,,
233,Template-guided Functional Network Identification via Supervised Dictionary Learning,http://ieeexplore.ieee.org/abstract/document/7950471/,2017,0,0,,,,,,"... 1 Decomposition I In this work we used the resting-state fMRI (rsfMRI) data from the Autism BrainImaging Data Exchange (ABIDE) database ... and S. Quinn, “Scalable Fast Rank-1 DictionaryLearning for fMRI Big Data Analysis.” [19] “http://fcon_1000.projects.nitrc.org/indi/abide ...",,,
234,Classification based on neuroimaging data by tensor boosting,http://ieeexplore.ieee.org/abstract/document/7965985/,2017,0,0,,,,,,"... Therefore, more objective methods are greatly desired. The goal of the ADHD-200global competition is to develop novel strategies for predicting ADHD diagnosticstatus based on an individual's MRI data or fMRI data. The ...",,,
235,Double Temporal Sparsity Based Accelerated Reconstruction in Compressed Sensing fMRI,http://scholar.google.com/https://arxiv.org/abs/1707.05281,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=2244866503657210363&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... Bei- jing Zang resting state fMRI dataset. This real fMRI dataset is a part ofNeuroimaging Informatics Tools and Resources Clearinghouse (NITRC) 1000functional connectomes project [28]. It consists of an acquisition of 33 ...,,,
236,The heterogeneity of the left dorsal premotor cortex evidenced by multimodal connectivity-based parcellation and functional characterization,http://www.sciencedirect.com/science/article/pii/S1053811917301453,2017,1,4,15780673024882938805,,"http://scholar.google.com/scholar?cites=15780673024882938805&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15780673024882938805&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... RSFC and PDT were computed respectively on the resting-state (RS) and diffusion-weightedimaging (DWI) data of 124 healthy adults (84 females; mean age 46.56 ± 17.56) from theopen-access enhanced “Rockland” sample (http://fcon_1000.projects.nitrc.org/indi/enhanced). ...,,,
237,Multivariate Brain Network Graph Identification in Functional MRI,http://www.sciencedirect.com/science/article/pii/S1361841517301305,2017,0,3,,,,"http://scholar.google.com/scholar?cluster=12298518154912169845&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... 2.2. Real fMRI Data Description. We used open source Beijing_Zang resting state fMRI dataset.This dataset is a part of Neuroimaging Informatics Tools and Resources Clearinghouse (NITRC)1000 Functional Connectomes Project http://www.fcon_1000.projects.nitrc.org/. ...,,,
238,Age and sex modulate the variability of neural responses to naturalistic videos,http://scholar.google.com/https://www.biorxiv.org/content/early/2017/07/14/089060.abstract,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=15906108164819471257&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... for Studying Information Processing in the Developing Brain (MIPDB; http://fcon_1000.projects.nitrc.org/indi/cmi_eeg/; (Langer et al., 2017)). In the replication study ages ... (CMI-HBN;http://fcon_1000.projects.nitrc.org/indi/cmi_healthy_brain_network/; (Alexander et al., 2017)). ...",,,
239,4D Multi-atlas Label Fusion Using Longitudinal Images,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-67434-6_1,2017,0,3,,,,"http://scholar.google.com/scholar?cluster=4493175949448345041&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... labels. In order to evaluate the sensitivity, one randomly selected T1w image froma healthy subject (age 11) in ADHD-200 OHSU dataset (http://fcon_1000.projects.nitrc.org/indi/adhd200/) was used in the robustness test. The ...",,,
240,"Data supporting publication"" Probabilistic thresholding of functional connectomes: application to schizophrenia""",http://scholar.google.com/https://www.repository.cam.ac.uk/bitstream/handle/1810/266854/data-processing-and-description.docx?sequence=3&isAllowed=y,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=11978495225694952724&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,Data. Participants. Raw anatomical and functional MRI scans of 72 patients with schizophreniaand 75 healthy controls were made available by the Mind Research Network and Universityof New Mexico (http://fcon_1000.projects.nitrc.org/indi/retro/cobre.html). ...,,,
241,Advances in studying brain morphology: The benefits of open-access data,http://scholar.google.com/https://peerj.com/preprints/3010/,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=7238822926852140520&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... 26 Data Exchange (ABIDE) (Di Martino et al., 2014), 1000 Functional Connectomes Project (FCP ...al., 2016; Van Essen et al., 2013), Nathan Kline Institute - Rockland Sample (NKI-RS ... The 106autism brain imaging data exchange: towards a large-scale evaluation of the intrinsic ...",,,
242,Template-guided Functional Network Identification via Supervised Dictionary Learning,http://ieeexplore.ieee.org/abstract/document/7950471/,2017,0,0,,,,,,"... 1 Decomposition I In this work we used the resting-state fMRI (rsfMRI) data from the Autism BrainImaging Data Exchange (ABIDE) database ... and S. Quinn, “Scalable Fast Rank-1 DictionaryLearning for fMRI Big Data Analysis.” [19] “http://fcon_1000.projects.nitrc.org/indi/abide ...",,,
243,Classification based on neuroimaging data by tensor boosting,http://ieeexplore.ieee.org/abstract/document/7965985/,2017,0,0,,,,,,"... Therefore, more objective methods are greatly desired. The goal of the ADHD-200global competition is to develop novel strategies for predicting ADHD diagnosticstatus based on an individual's MRI data or fMRI data. The ...",,,
244,Double Temporal Sparsity Based Accelerated Reconstruction in Compressed Sensing fMRI,http://scholar.google.com/https://arxiv.org/abs/1707.05281,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=2244866503657210363&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... Bei- jing Zang resting state fMRI dataset. This real fMRI dataset is a part ofNeuroimaging Informatics Tools and Resources Clearinghouse (NITRC) 1000functional connectomes project [28]. It consists of an acquisition of 33 ...,,,
245,The heterogeneity of the left dorsal premotor cortex evidenced by multimodal connectivity-based parcellation and functional characterization,http://www.sciencedirect.com/science/article/pii/S1053811917301453,2017,1,4,15780673024882938805,,"http://scholar.google.com/scholar?cites=15780673024882938805&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15780673024882938805&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... RSFC and PDT were computed respectively on the resting-state (RS) and diffusion-weightedimaging (DWI) data of 124 healthy adults (84 females; mean age 46.56 ± 17.56) from theopen-access enhanced “Rockland” sample (http://fcon_1000.projects.nitrc.org/indi/enhanced). ...,,,
246,Multivariate Brain Network Graph Identification in Functional MRI,http://www.sciencedirect.com/science/article/pii/S1361841517301305,2017,0,3,,,,"http://scholar.google.com/scholar?cluster=12298518154912169845&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... 2.2. Real fMRI Data Description. We used open source Beijing_Zang resting state fMRI dataset.This dataset is a part of Neuroimaging Informatics Tools and Resources Clearinghouse (NITRC)1000 Functional Connectomes Project http://www.fcon_1000.projects.nitrc.org/. ...,,,
247,Age and sex modulate the variability of neural responses to naturalistic videos,http://scholar.google.com/https://www.biorxiv.org/content/early/2017/07/14/089060.abstract,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=15906108164819471257&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... for Studying Information Processing in the Developing Brain (MIPDB; http://fcon_1000.projects.nitrc.org/indi/cmi_eeg/; (Langer et al., 2017)). In the replication study ages ... (CMI-HBN;http://fcon_1000.projects.nitrc.org/indi/cmi_healthy_brain_network/; (Alexander et al., 2017)). ...",,,
248,4D Multi-atlas Label Fusion Using Longitudinal Images,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-67434-6_1,2017,0,3,,,,"http://scholar.google.com/scholar?cluster=4493175949448345041&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... labels. In order to evaluate the sensitivity, one randomly selected T1w image froma healthy subject (age 11) in ADHD-200 OHSU dataset (http://fcon_1000.projects.nitrc.org/indi/adhd200/) was used in the robustness test. The ...",,,
249,Towards understanding rTMS mechanism of action: Stimulation of the DLPFC causes network-specific increase in functional connectivity,http://www.sciencedirect.com/science/article/pii/S105381191730770X,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=18191961619207845357&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... (2010) to re-establish RSN#1-20 in our sample. In more detail, we (a). Binarized the 20IC correlation maps (FWE whole-brain <0.05) from the 1000 Functional ConnectomesProject (http://fcon_1000.projects.nitrc.org) to create seed masks. (b) ...",,,
250,Advances in studying brain morphology: The benefits of open-access data,http://scholar.google.com/https://peerj.com/preprints/3010/,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=7238822926852140520&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... 26 Data Exchange (ABIDE) (Di Martino et al., 2014), 1000 Functional Connectomes Project (FCP ...al., 2016; Van Essen et al., 2013), Nathan Kline Institute - Rockland Sample (NKI-RS ... The 106autism brain imaging data exchange: towards a large-scale evaluation of the intrinsic ...",,,
251,Template-guided Functional Network Identification via Supervised Dictionary Learning,http://ieeexplore.ieee.org/abstract/document/7950471/,2017,0,0,,,,,,"... 1 Decomposition I In this work we used the resting-state fMRI (rsfMRI) data from the Autism BrainImaging Data Exchange (ABIDE) database ... and S. Quinn, “Scalable Fast Rank-1 DictionaryLearning for fMRI Big Data Analysis.” [19] “http://fcon_1000.projects.nitrc.org/indi/abide ...",,,
252,Classification based on neuroimaging data by tensor boosting,http://ieeexplore.ieee.org/abstract/document/7965985/,2017,0,0,,,,,,"... Therefore, more objective methods are greatly desired. The goal of the ADHD-200global competition is to develop novel strategies for predicting ADHD diagnosticstatus based on an individual's MRI data or fMRI data. The ...",,,
253,Double Temporal Sparsity Based Accelerated Reconstruction in Compressed Sensing fMRI,http://scholar.google.com/https://arxiv.org/abs/1707.05281,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=2244866503657210363&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... Bei- jing Zang resting state fMRI dataset. This real fMRI dataset is a part ofNeuroimaging Informatics Tools and Resources Clearinghouse (NITRC) 1000functional connectomes project [28]. It consists of an acquisition of 33 ...,,,
254,The heterogeneity of the left dorsal premotor cortex evidenced by multimodal connectivity-based parcellation and functional characterization,http://www.sciencedirect.com/science/article/pii/S1053811917301453,2017,1,4,15780673024882938805,,"http://scholar.google.com/scholar?cites=15780673024882938805&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15780673024882938805&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... RSFC and PDT were computed respectively on the resting-state (RS) and diffusion-weightedimaging (DWI) data of 124 healthy adults (84 females; mean age 46.56 ± 17.56) from theopen-access enhanced “Rockland” sample (http://fcon_1000.projects.nitrc.org/indi/enhanced). ...,,,
255,Multivariate Brain Network Graph Identification in Functional MRI,http://www.sciencedirect.com/science/article/pii/S1361841517301305,2017,0,3,,,,"http://scholar.google.com/scholar?cluster=12298518154912169845&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... 2.2. Real fMRI Data Description. We used open source Beijing_Zang resting state fMRI dataset.This dataset is a part of Neuroimaging Informatics Tools and Resources Clearinghouse (NITRC)1000 Functional Connectomes Project http://www.fcon_1000.projects.nitrc.org/. ...,,,
256,Age and sex modulate the variability of neural responses to naturalistic videos,http://scholar.google.com/https://www.biorxiv.org/content/early/2017/07/14/089060.abstract,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=15906108164819471257&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... for Studying Information Processing in the Developing Brain (MIPDB; http://fcon_1000.projects.nitrc.org/indi/cmi_eeg/; (Langer et al., 2017)). In the replication study ages ... (CMI-HBN;http://fcon_1000.projects.nitrc.org/indi/cmi_healthy_brain_network/; (Alexander et al., 2017)). ...",,,
257,4D Multi-atlas Label Fusion Using Longitudinal Images,http://scholar.google.com/https://link.springer.com/chapter/10.1007/978-3-319-67434-6_1,2017,0,3,,,,"http://scholar.google.com/scholar?cluster=4493175949448345041&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... labels. In order to evaluate the sensitivity, one randomly selected T1w image froma healthy subject (age 11) in ADHD-200 OHSU dataset (http://fcon_1000.projects.nitrc.org/indi/adhd200/) was used in the robustness test. The ...",,,
258,Towards understanding rTMS mechanism of action: Stimulation of the DLPFC causes network-specific increase in functional connectivity,http://www.sciencedirect.com/science/article/pii/S105381191730770X,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=18191961619207845357&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... (2010) to re-establish RSN#1-20 in our sample. In more detail, we (a). Binarized the 20IC correlation maps (FWE whole-brain <0.05) from the 1000 Functional ConnectomesProject (http://fcon_1000.projects.nitrc.org) to create seed masks. (b) ...",,,
259,Multimodal evaluation of the amygdala's functional connectivity,http://www.sciencedirect.com/science/article/pii/S1053811916307455,2017,0,5,,,,"http://scholar.google.com/scholar?cluster=10160519661429189476&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,"... Rockland sample. For the rs-fmri analysis, data were used from the Enhanced Nathan KlineInstitute “Rockland” sample, available online via the International Neuroimaging Data sharinginitiative (http://fcon_1000.projects.nitrc.org/indi/pro/nki.html). ...",,,
260,Template-guided Functional Network Identification via Supervised Dictionary Learning,http://ieeexplore.ieee.org/abstract/document/7950471/,2017,0,0,,,,,,"... 1 Decomposition I In this work we used the resting-state fMRI (rsfMRI) data from the Autism BrainImaging Data Exchange (ABIDE) database ... and S. Quinn, “Scalable Fast Rank-1 DictionaryLearning for fMRI Big Data Analysis.” [19] “http://fcon_1000.projects.nitrc.org/indi/abide ...",,,
261,Classification based on neuroimaging data by tensor boosting,http://ieeexplore.ieee.org/abstract/document/7965985/,2017,0,0,,,,,,"... Therefore, more objective methods are greatly desired. The goal of the ADHD-200global competition is to develop novel strategies for predicting ADHD diagnosticstatus based on an individual's MRI data or fMRI data. The ...",,,
262,Double Temporal Sparsity Based Accelerated Reconstruction in Compressed Sensing fMRI,http://scholar.google.com/https://arxiv.org/abs/1707.05281,2017,0,2,,,,"http://scholar.google.com/scholar?cluster=2244866503657210363&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... Bei- jing Zang resting state fMRI dataset. This real fMRI dataset is a part ofNeuroimaging Informatics Tools and Resources Clearinghouse (NITRC) 1000functional connectomes project [28]. It consists of an acquisition of 33 ...,,,
263,The heterogeneity of the left dorsal premotor cortex evidenced by multimodal connectivity-based parcellation and functional characterization,http://www.sciencedirect.com/science/article/pii/S1053811917301453,2017,1,4,15780673024882938805,,"http://scholar.google.com/scholar?cites=15780673024882938805&as_sdt=2005&sciodt=0,5&hl=en","http://scholar.google.com/scholar?cluster=15780673024882938805&hl=en&as_sdt=0,5&as_ylo=2017&as_yhi=2017",,... RSFC and PDT were computed respectively on the resting-state (RS) and diffusion-weightedimaging (DWI) data of 124 healthy adults (84 females; mean age 46.56 ± 17.56) from theopen-access enhanced “Rockland” sample (http://fcon_1000.projects.nitrc.org/indi/enhanced). ...,,,
